fixed_epochs,strategy,budget,epoch,mean_train_loss,sd_train_loss,mean_utility_validation_accuracy,sd_utility_validation_accuracy,seeds
30,random,50,14,0.23483875296499165,0.03253524411204557,0.4047619047619047,0.18327147998024584,3
30,random,50,15,0.23902935539471795,0.023412474163787594,0.4047619047619047,0.1966989481173608,3
30,random,50,16,0.21812173075882435,0.020786567809372103,0.5357142857142857,0.1556749622693098,3
30,random,50,17,0.2165467341986865,0.02597854971729388,0.5357142857142857,0.18898223650461363,3
30,random,50,18,0.21227743764007156,0.038306781633760216,0.5238095238095238,0.20926661703865412,3
30,random,50,19,0.22271277996267025,0.04320658227770158,0.3095238095238095,0.215275491905061,3
30,random,50,20,0.20153744147007369,0.019968236765513445,0.6190476190476191,0.19669894811736077,3
30,random,50,21,0.19518737934689254,0.02675294764945919,0.6071428571428571,0.10714285714285712,3
30,random,50,22,0.17769534122881236,0.026896836365434107,0.6904761904761904,0.07434521426664763,3
30,random,50,23,0.1776622771671357,0.021306706585570503,0.6190476190476191,0.17975796274454167,3
30,random,50,24,0.1850930346454265,0.013070603860148302,0.6190476190476191,0.22961073240459418,3
30,random,50,25,0.16985181095918778,0.02535984187042168,0.5952380952380952,0.07434521426664763,3
30,random,50,26,0.17418369884390106,0.04943554849637652,0.5952380952380952,0.19669894811736074,3
30,random,50,27,0.17423720526086706,0.030571197259243885,0.48809523809523814,0.21821789023599242,3
30,random,50,28,0.17142821370746694,0.0297163782671719,0.5,0.1785714285714286,3
30,random,50,29,0.1698407558729987,0.021825178037017626,0.6071428571428572,0.1287696884094282,3
30,random,50,30,0.16871915374652682,0.03851852042933973,0.6666666666666666,0.14869042853329517,3
30,random,75,1,0.48719531776465225,0.0034238713743202378,0.4047619047619048,0.08247860988423225,3
30,random,75,2,0.3985059141858988,0.005513178121283574,0.2142857142857143,0.16366341767699427,3
30,random,75,3,0.3654316353948122,0.014174920009969115,0.3333333333333333,0.10309826235529031,3
30,random,75,4,0.32635311604354184,0.010790600886468585,0.2976190476190476,0.12542444943872305,3
30,random,75,5,0.32339545334862646,0.014277637028322193,0.511904761904762,0.18327147998024584,3
30,random,75,6,0.2995689620189335,0.016792059082285253,0.4523809523809524,0.020619652471058087,3
30,random,75,7,0.2826102131587345,0.01937866996863223,0.2976190476190476,0.10309826235529031,3
30,random,75,8,0.26830762021379223,0.01140727369859729,0.4523809523809524,0.10910894511799618,3
30,random,75,9,0.256807459848526,0.014684589051249732,0.36904761904761907,0.17975796274454167,3
30,random,75,10,0.2448496904366132,0.01557435739694926,0.4166666666666667,0.08247860988423225,3
30,random,75,11,0.2491263305780547,0.020051571593316588,0.30952380952380953,0.08987898137227084,3
30,random,75,12,0.23222810005824113,0.004475180993041245,0.46428571428571436,0.18557687223952257,3
30,random,75,13,0.2223804677741916,0.03037119395042364,0.4166666666666667,0.11480536620229712,3
30,random,75,14,0.2136362666115349,0.016630348209237342,0.3333333333333333,0.13521210347143506,3
30,random,75,15,0.20607805968164458,0.0077090541198066185,0.5238095238095238,0.14869042853329523,3
30,random,75,16,0.2046678124574017,0.009213750614706558,0.4523809523809524,0.2632540998511426,3
30,random,75,17,0.19541556607444055,0.01106467390417875,0.30952380952380953,0.24310211734121592,3
30,random,75,18,0.20744445027447492,0.021213711126444313,0.6071428571428571,0.15567496226930977,3
30,random,75,19,0.1908193769788967,0.006865753595828785,0.5476190476190476,0.22961073240459423,3
30,random,75,20,0.18451204278491629,0.00888086835231069,0.44047619047619047,0.054554472558998104,3
30,random,75,21,0.18832353484999098,0.0190459599426273,0.6785714285714285,0.12876968840942818,3
30,random,75,22,0.1813035243610649,0.021196811516257682,0.5357142857142857,0.23419423301078576,3
30,random,75,23,0.18188312367297088,0.019499944739655356,0.5119047619047619,0.30791707515184674,3
30,random,75,24,0.18904612518506858,0.019121631357940917,0.6190476190476191,0.14433756729740646,3
30,random,75,25,0.1830010130473876,0.013271078399058462,0.6904761904761906,0.04123930494211609,3
30,random,75,26,0.17273677976717283,0.013094099390187911,0.6071428571428571,0.12371791482634835,3
30,random,75,27,0.18101754046370824,0.015286564938583791,0.6428571428571429,0.17857142857142855,3
30,random,75,28,0.17123762173320042,0.015924412666178875,0.6071428571428571,0.035714285714285726,3
30,random,75,29,0.16227514528338455,0.011838957692357804,0.7380952380952381,0.10309826235529025,3
30,random,75,30,0.1664068647437717,0.007104088871417866,0.511904761904762,0.14433756729740646,3
30,random,100,1,0.4752216664471897,0.0034364811055521394,0.25,0.14285714285714285,3
30,random,100,2,0.38194618399040814,0.013227455138495214,0.2738095238095238,0.13521210347143506,3
30,random,100,3,0.3488011950908101,0.014388755487218003,0.4166666666666667,0.1486904285332952,3
30,random,100,4,0.32416158776185017,0.02927565849890969,0.4166666666666667,0.07434521426664759,3
30,random,100,5,0.3042870842027732,0.028165460274784757,0.5238095238095238,0.1443375672974064,3
30,random,100,6,0.2832349998650862,0.012988520146626194,0.4761904761904762,0.14433756729740643,3
30,random,100,7,0.26683957044230994,0.005639401402021974,0.5238095238095238,0.25084889887744616,3
30,random,100,8,0.2579078178402063,0.006865074863273986,0.6904761904761904,0.2727723627949905,3
30,random,100,9,0.23610113511265737,0.011914968250102383,0.5238095238095238,0.10309826235529033,3
30,random,100,10,0.2375825236081419,0.015319263848024274,0.5833333333333334,0.30374644814697793,3
30,random,100,11,0.22862184286462195,0.010251223228982073,0.44047619047619047,0.10910894511799615,3
30,random,100,12,0.2239563025675344,0.023272211830492752,0.7142857142857143,0.19884872724392935,3
30,random,100,13,0.19942704211908902,0.008600018649128877,0.6547619047619048,0.07434521426664763,3
30,random,100,14,0.20085346591933959,0.017740256006687095,0.5833333333333334,0.10910894511799617,3
30,random,100,15,0.19864984209068712,0.0109409015843449,0.5357142857142857,0.28347335475692037,3
30,random,100,16,0.19235603681802005,0.01070848796823972,0.7380952380952381,0.19669894811736083,3
30,random,100,17,0.19055470450777667,0.015248092732868763,0.7142857142857143,0.19884872724392935,3
30,random,100,18,0.18278300061307265,0.0028653180017357135,0.6071428571428571,0.30514299090419755,3
30,random,100,19,0.1865236575580662,0.004100826962153719,0.7261904761904763,0.1797579627445417,3
30,random,100,20,0.18034645977501307,0.012924986533616994,0.8095238095238096,0.10910894511799621,3
30,random,100,21,0.19189866602093653,0.028052546666616045,0.5357142857142857,0.1287696884094282,3
30,random,100,22,0.18077458049200298,0.008180484529871059,0.5833333333333334,0.1832714799802459,3
30,random,100,23,0.17299389540071422,0.019723721984491606,0.5595238095238095,0.18327147998024587,3
30,random,100,24,0.18247350009469365,0.013325837704016363,0.6190476190476191,0.2864573670360944,3
30,random,100,25,0.17524619938221023,0.008262068445523057,0.5833333333333334,0.05455447255899811,3
30,random,100,26,0.16754763651250715,0.004071432521358559,0.5476190476190476,0.04123930494211609,3
30,random,100,27,0.16573964037629688,0.007442456020888024,0.6309523809523809,0.2680554821237548,3
30,random,100,28,0.1675164932684791,0.008249247368235967,0.46428571428571425,0.12876968840942815,3
30,random,100,29,0.15958519792068734,0.016628910574964476,0.6428571428571428,0.1287696884094282,3
30,random,100,30,0.17235907074462886,0.006094868657262986,0.6309523809523809,0.1687791295090217,3
30,uncertainty,10,1,0.5247208927755876,0.09105326658462318,0.21428571428571427,0.14285714285714288,3
30,uncertainty,10,2,0.43125152577424536,0.07874868451225302,0.15476190476190477,0.14433756729740646,3
30,uncertainty,10,3,0.4344294711958185,0.05168400834082757,0.2380952380952381,0.22961073240459418,3
30,uncertainty,10,4,0.3778758436302149,0.08657329807273575,0.2976190476190476,0.14433756729740643,3
30,uncertainty,10,5,0.37183745063555174,0.07815450887626034,0.25,0.10714285714285715,3
30,uncertainty,10,6,0.37823499254217835,0.07637668964855754,0.2023809523809524,0.041239304942116126,3
30,uncertainty,10,7,0.3507424376540751,0.06195697548523287,0.2738095238095238,0.22681617718163866,3
30,uncertainty,10,8,0.33651246890999537,0.05031469544987087,0.2619047619047619,0.14869042853329517,3
30,uncertainty,10,9,0.3482290862811756,0.04359708421336843,0.13095238095238096,0.020619652471058056,3
30,uncertainty,10,10,0.3203217105490143,0.06506823326888786,0.28571428571428575,0.061858957413174216,3
30,uncertainty,10,11,0.3149121473275948,0.022692183042986338,0.32142857142857145,0.16366341767699427,3
30,uncertainty,10,12,0.3140939572585474,0.041850960288041014,0.15476190476190477,0.041239304942116126,3
30,uncertainty,10,13,0.31215239654071203,0.06090577342306135,0.2380952380952381,0.05455447255899808,3
30,uncertainty,10,14,0.29202292640650324,0.05559732343440418,0.28571428571428575,0.09449111825230683,3
30,uncertainty,10,15,0.2875708191299731,0.05398969769965847,0.16666666666666666,0.08987898137227084,3
30,uncertainty,10,16,0.2761542505532228,0.028405387003156618,0.20238095238095236,0.0743452142666476,3
30,uncertainty,10,17,0.2592397830168065,0.07575867814576327,0.16666666666666666,0.05455447255899809,3
30,uncertainty,10,18,0.2549833531823292,0.040580735110280756,0.4047619047619048,0.13521210347143509,3
30,uncertainty,10,19,0.27589279398391464,0.07323180891936978,0.2976190476190476,0.18327147998024587,3
30,uncertainty,10,20,0.2532695121467939,0.05204268958674399,0.3333333333333333,0.21527549190506098,3
30,uncertainty,10,21,0.25830715293198236,0.04295624311568845,0.25,0.12876968840942818,3
30,uncertainty,10,22,0.24940250885321094,0.05953649986360363,0.3333333333333333,0.14433756729740646,3
30,uncertainty,10,23,0.2428583869160098,0.02681524296874931,0.3333333333333333,0.08987898137227084,3
30,uncertainty,10,24,0.2936013201486018,0.08003358731466335,0.2619047619047619,0.1486904285332952,3
30,uncertainty,10,25,0.22851672083751948,0.021718387913052604,0.3333333333333333,0.14433756729740646,3
30,uncertainty,10,26,0.2321190045809786,0.08398899262272723,0.32142857142857145,0.1636634176769943,3
30,uncertainty,10,27,0.22958132972566891,0.041578512827930986,0.19047619047619047,0.10910894511799618,3
30,uncertainty,10,28,0.22281371827547594,0.03895346843945133,0.4166666666666667,0.12542444943872308,3
30,uncertainty,10,29,0.2135849637089252,0.05574569962531955,0.4166666666666667,0.054554472558998084,3
30,uncertainty,10,30,0.20724316942149748,0.052960936677617636,0.3333333333333333,0.08247860988423224,3
30,uncertainty,25,1,0.472788173862003,0.08618516026061165,0.25,0.2172415189392221,3
30,uncertainty,25,2,0.40021079271373744,0.0622485231639448,0.5119047619047619,0.020619652471058014,3
30,uncertainty,25,3,0.4043739688999066,0.030404245418775604,0.38095238095238093,0.11480536620229706,3
30,uncertainty,25,4,0.35009339015777546,0.0456414369321338,0.42857142857142855,0.10714285714285711,3
30,uncertainty,25,5,0.3290924363451571,0.03554126645368385,0.2738095238095238,0.16877912950902174,3
30,uncertainty,25,6,0.31391489518574717,0.04321470059918882,0.39285714285714285,0.16366341767699427,3
30,uncertainty,25,7,0.34062750139636244,0.017610083875573723,0.38095238095238093,0.041239304942116105,3
30,uncertainty,25,8,0.3081465699234688,0.025660892928277366,0.44047619047619047,0.02061965247105807,3
30,uncertainty,25,9,0.28424257157813376,0.010596657202469056,0.5238095238095238,0.1352121034714351,3
30,uncertainty,25,10,0.2725480112009058,0.03319769113484465,0.5,0.18898223650461363,3
30,uncertainty,25,11,0.2961537887469725,0.011145600821679926,0.5,0.12371791482634842,3
30,uncertainty,25,12,0.2881506935680623,0.00990006265117277,0.44047619047619047,0.10910894511799615,3
30,uncertainty,25,13,0.26684703919366837,0.017857332239750178,0.38095238095238093,0.07434521426664759,3
30,uncertainty,25,14,0.26101667932632616,0.03392970444193895,0.4166666666666667,0.08247860988423225,3
30,uncertainty,25,15,0.238668168219237,0.03869524733883895,0.46428571428571425,0.0618589574131742,3
30,uncertainty,25,16,0.245096203596158,0.02691231193530113,0.5595238095238095,0.0743452142666476,3
30,uncertainty,25,17,0.25674134540625243,0.03234987848494676,0.5714285714285715,0.19884872724392935,3
30,uncertainty,25,18,0.22057504066410508,0.016819232190344674,0.48809523809523814,0.041239304942116105,3
30,uncertainty,25,19,0.2272677118531676,0.02796039111007296,0.42857142857142855,0.27893748842523763,3
30,uncertainty,25,20,0.21956010325240163,0.022088063971597155,0.5595238095238094,0.02061965247105807,3
30,uncertainty,25,21,0.20562357827808989,0.04648141230672845,0.46428571428571425,0.37627334831616926,3
30,uncertainty,25,22,0.18768069455745925,0.041263533353465685,0.5833333333333334,0.05455447255899813,3
30,uncertainty,25,23,0.19963068673008247,0.02662811972795097,0.5833333333333334,0.04123930494211611,3
30,uncertainty,25,24,0.18855198004176324,0.010598481616779936,0.5476190476190476,0.11480536620229707,3
30,uncertainty,25,25,0.2124314360639671,0.04272676580102486,0.5,0.0357142857142857,3
30,uncertainty,25,26,0.17865571934822552,0.024815673569823126,0.46428571428571425,0.09449111825230681,3
30,uncertainty,25,27,0.17909814586934633,0.023298114130332916,0.5476190476190476,0.04123930494211611,3
30,uncertainty,25,28,0.17863969858598064,0.03610057618989492,0.46428571428571425,0.07142857142857141,3
30,uncertainty,25,29,0.1843160788712462,0.046662818238877316,0.4761904761904762,0.1610446340293891,3
30,uncertainty,25,30,0.15355473488202723,0.02900583388831487,0.5952380952380952,0.041239304942116174,3
30,uncertainty,50,1,0.47216263314628687,0.046633264504542075,0.2976190476190476,0.10910894511799618,3
30,uncertainty,50,2,0.41028668077363234,0.021746139065490437,0.2976190476190476,0.1687791295090217,3
30,uncertainty,50,3,0.37813771506903104,0.019588343115660104,0.39285714285714285,0.0357142857142857,3
30,uncertainty,50,4,0.34591141903420936,0.019267725969415568,0.35714285714285715,0.24999999999999997,3
30,uncertainty,50,5,0.3303271228183284,0.019472591746211913,0.35714285714285715,0.09449111825230681,3
30,uncertainty,50,6,0.3089946565914683,0.008740019664168427,0.5,0.19884872724392938,3
30,uncertainty,50,7,0.30388486216266064,0.0019060985378105107,0.5119047619047619,0.2727723627949905,3
30,uncertainty,50,8,0.28222503873488936,0.016920703669208136,0.4761904761904762,0.28645736703609437,3
30,uncertainty,50,9,0.28596205119247314,0.00931810483050869,0.5714285714285714,0.1636634176769943,3
30,uncertainty,50,10,0.2692253464735543,0.010991670225110951,0.4523809523809524,0.33184190154205606,3
30,uncertainty,50,11,0.2566248025683481,0.0255220302667432,0.48809523809523814,0.1832714799802459,3
30,uncertainty,50,12,0.2662919346538686,0.010948007885767642,0.35714285714285715,0.2834733547569205,3
30,uncertainty,50,13,0.24671926878327213,0.014557328070492813,0.5476190476190476,0.23779743280283547,3
30,uncertainty,50,14,0.2475340523147073,0.023529138766684294,0.5357142857142857,0.21428571428571425,3
30,uncertainty,50,15,0.2346548899436519,0.028292024104283806,0.5595238095238094,0.36479889157248957,3
30,uncertainty,50,16,0.23753307993527936,0.017969547550652047,0.5476190476190476,0.29087599340168135,3
30,uncertainty,50,17,0.23030729884518397,0.013939455646564401,0.5357142857142857,0.25753937681885636,3
30,uncertainty,50,18,0.21481349545952289,0.025388781182123996,0.5,0.0944911182523068,3
30,uncertainty,50,19,0.2231043430551186,0.008251128134553762,0.5476190476190476,0.21821789023599236,3
30,uncertainty,50,20,0.2129306859539654,0.02423358511274737,0.5595238095238094,0.21821789023599236,3
30,uncertainty,50,21,0.20357772716555958,0.031188074664351615,0.5714285714285715,0.16366341767699433,3
30,uncertainty,50,22,0.20082912371060177,0.03578045985794929,0.5595238095238095,0.07434521426664763,3
30,uncertainty,50,23,0.1900248382897016,0.017450706531205864,0.511904761904762,0.14869042853329517,3
30,uncertainty,50,24,0.18993014475551415,0.030936179595421245,0.46428571428571425,0.22303564279994278,3
30,uncertainty,50,25,0.19310542313132395,0.02784855144668862,0.5476190476190476,0.16877912950902177,3
30,uncertainty,50,26,0.18004862171707092,0.02955491700722556,0.6071428571428571,0.23419423301078574,3
30,uncertainty,50,27,0.17856166358894285,0.023350494719356546,0.46428571428571425,0.09449111825230681,3
30,uncertainty,50,28,0.1677589517294499,0.02681154607754795,0.5,0.38630906522828456,3
30,uncertainty,50,29,0.1736539922223875,0.025854800890085957,0.6071428571428571,0.2834733547569205,3
30,uncertainty,50,30,0.15644074138252195,0.01920146538366274,0.6904761904761906,0.2973808570665904,3
30,uncertainty,75,1,0.47167791571174783,0.025496987299343795,0.38095238095238093,0.020619652471058056,3
30,uncertainty,75,2,0.40228667609611174,0.01065666155686988,0.2976190476190476,0.12542444943872305,3
30,uncertainty,75,3,0.36086412828483544,0.005190727891334506,0.3452380952380952,0.08987898137227082,3
30,uncertainty,75,4,0.3236544237144421,0.01781415787335099,0.4404761904761905,0.07434521426664759,3
30,uncertainty,75,5,0.3066501066751746,0.013791699859560556,0.4404761904761905,0.253378531592771,3
30,uncertainty,75,6,0.30291619253386526,0.016592700812412733,0.46428571428571425,0.18557687223952257,3
30,uncertainty,75,7,0.28737797356571754,0.008936355641003615,0.4523809523809524,0.1797579627445417,3
30,uncertainty,75,8,0.27277101537570697,0.007104370751658455,0.5833333333333334,0.07434521426664766,3
30,uncertainty,75,9,0.26531380170015256,0.012154952567151668,0.5595238095238094,0.054554472558998035,3
30,uncertainty,75,10,0.24493853686341274,0.010826432213456545,0.30952380952380953,0.08987898137227084,3
30,uncertainty,75,11,0.247960895977413,0.014315702489017427,0.5357142857142857,0.21428571428571425,3
30,uncertainty,75,12,0.22933016984862056,0.019400362980809178,0.5,0.16366341767699433,3
30,uncertainty,75,13,0.22578030537647176,0.006825493910936092,0.5119047619047619,0.17975796274454162,3
30,uncertainty,75,14,0.22186086495658688,0.027483986396022845,0.36904761904761907,0.05455447255899808,3
30,uncertainty,75,15,0.21488323659518405,0.005170589397090899,0.5357142857142857,0.14285714285714288,3
30,uncertainty,75,16,0.1912398996213458,0.01819036390250146,0.46428571428571425,0.09449111825230681,3
30,uncertainty,75,17,0.20799737788236847,0.00595711757383875,0.511904761904762,0.1966989481173608,3
30,uncertainty,75,18,0.20680417439350163,0.02040743016540448,0.5476190476190476,0.29087599340168135,3
30,uncertainty,75,19,0.19465288769385414,0.013284447641838563,0.5952380952380952,0.14869042853329525,3
30,uncertainty,75,20,0.180233250396564,0.008217425317907251,0.4523809523809524,0.13521210347143506,3
30,uncertainty,75,21,0.18057849398663042,0.012498965685511355,0.5,0.18898223650461365,3
30,uncertainty,75,22,0.17579627963238767,0.01614128158858348,0.5476190476190476,0.14869042853329523,3
